CO_IES;NO_IES;SG_IES;GRUPO;GRUPO_CONSOLIDADO;MARCA;ORIGEM_GRUPO;ABA;CO_MANTENEDORA;NO_MANTENEDORA;TP_REDE;TP_CATEGORIA_ADMINISTRATIVA;TP_ORGANIZACAO_ACADEMICA;SG_UF_IES;NO_MUNICIPIO_IES;QT_MAT_TOTAL;QT_MAT_PRESENCIAL;QT_MAT_EAD;QT_ING;QT_CONC;QT_TRANCADA;QT_BASE_ALUNOS;QT_CURSOS;QT_MUNIC_PRESENCIAL;QT_MUNIC_EAD;NO_IES_SUPORTE
1290;Faculdade Álvares de Azevedo;FAATESP;;;;;;17260;FEPEC - FUNDACAO DE ENSINO E PESQUISA EM ENGENHARIA E CUSTOS LTDA;2;4;3;SP;São Paulo;170.0;170.0;0.0;76.0;5.0;87.0;257.0;4.0;1;0;
4588;FACULDADE APOGEU;;;;;;;2910;UNIAPOGEU CENTRO INTEGRADO DE EDUCACAO LTDA;2;4;3;DF;Brasília;170.0;170.0;0.0;68.0;32.0;22.0;192.0;8.0;1;0;
4814;FACULDADE DE TECNOLOGIA SENAI FELIX GUISARD;;;;;;;796;SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL;2;5;3;SP;Taubaté;170.0;170.0;0.0;95.0;63.0;6.0;176.0;2.0;1;0;
5394;INSTITUTO DE ENSINO SUPERIOR INTEGRADO-IESI;FENORD;;;;;;92;FUNDACAO EDUCACIONAL NORDESTE MINEIRO;2;5;3;MG;Teófilo Otoni;170.0;170.0;0.0;63.0;32.0;0.0;170.0;1.0;1;0;
1597;FACULDADE SANTA FÉ;CESSF;;;;;;1048;CENTRO DE ENSINO SUPERIOR SANTA FE EIRELI;2;4;3;MA;São Luís;168.0;168.0;0.0;63.0;1.0;0.0;168.0;9.0;1;0;
3232;FI - FACULDADE IGUAÇU;FI;;;;;;16127;INSTITUTO DE EDUCACAO E CULTURA DE CAPANEMA LTDA;2;4;3;PR;Capanema;167.0;85.0;82.0;45.0;27.0;27.0;194.0;4.0;1;1;
19210;Faculdades Integradas de Taguaí;FIT;;;;;;16142;INSTITUTO DE SERVICOS EDUCACIONAIS VALE DO PARANAPANEMA LTDA;2;4;3;SP;Taguaí;167.0;167.0;0.0;80.0;19.0;160.0;327.0;4.0;1;0;
2763;FACULDADE DE CIÊNCIAS GERENCIAIS DE SÃO GOTARDO;CESG;;;;;;1318;CENTRO DE ENSINO SUPERIOR DE SAO GOTARDO LTDA - EPP;2;4;3;MG;São Gotardo;166.0;166.0;0.0;36.0;40.0;21.0;187.0;4.0;1;0;
2532;FACULDADE SOBRESP DE PIRES DO RIO;;;;;;;1650;SOCIEDADE BRASILEIRA DE ENSINO E PESQUISA DE PIRES DO RIO LTDA;2;4;3;GO;Pires do Rio;165.0;165.0;0.0;105.0;25.0;9.0;174.0;3.0;1;0;
18267;FACULDADE INTEGRADA DE GESTÃO E MEIO AMBIENTE;FACIGMA;;;;;;15967;CENTRO TECNOLOGICO DE DESENVOLVIMENTO LTDA - ME;2;4;3;PE;Recife;165.0;165.0;0.0;34.0;130.0;32.0;197.0;1.0;1;0;
825;FACULDADE PRESBITERIANA GAMMON;FAGAMMON;;;;;;569;INSTITUTO PRESBITERIANO GAMMON;2;5;3;MG;Lavras;164.0;164.0;0.0;64.0;17.0;6.0;170.0;7.0;1;0;
3864;Centro Universitário UNIRB - Alagoinhas;;;;;;;17024;AMERICA EDUCACIONAL S.A;2;4;2;BA;Alagoinhas;163.0;163.0;0.0;35.0;78.0;5.0;168.0;19.0;1;0;
26118;FACULDADE APRENDIZ;FAP;;;;;;16076;ENSINO PROFISSIONALIZANTE LTDA;2;4;3;MG;Barbacena;163.0;163.0;0.0;164.0;0.0;1.0;164.0;2.0;1;0;
1700;FACULDADE PROMOVE DE SETE LAGOAS;FSLMG;;;;;;17158;ISLEC - INSTITUTO SETELAGOANO DE EDUCACAO E CIENCIA LTDA;2;4;3;MG;Sete Lagoas;162.0;162.0;0.0;23.0;71.0;32.0;194.0;10.0;1;0;
1762;Centro Universitário de Tecnologia e Negócios Carlos Drummond de Andrade;UniTen CDA;;;;;;1152;SOCIEDADE EDUCACIONAL SOIBRA S/S LTDA;2;4;2;SP;São Paulo;161.0;95.0;66.0;160.0;44.0;44.0;205.0;18.0;1;1;
28986;Faculdade de Tecnologia de Barretos;FATEC-BAT;;;;;;33;CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA;1;2;3;SP;Barretos;161.0;161.0;0.0;72.0;29.0;34.0;195.0;1.0;1;0;
21826;Faculdade Sebrae;;;;;;;16702;SERVICO DE APOIO AS MICRO E PEQ EMPRESAS DE SAO PAULO;2;5;3;SP;São Paulo;161.0;90.0;71.0;96.0;18.0;7.0;168.0;4.0;1;8;
2826;FACULDADE NOSSA SENHORA DE FÁTIMA;FACULDADE FÁTIMA;;;;;;1843;ASSOCIACAO CULTURAL E CIENTIFICA VIRVI RAMOS;2;5;3;RS;Caxias do Sul;160.0;160.0;0.0;43.0;29.0;31.0;191.0;3.0;1;0;
4356;FACULDADE DE CIÊNCIAS SOCIAIS DOS PALMARES;FACIP;;;;;;56;AUTARQUIA EDUCACIONAL DA MATA SUL;1;7;3;PE;Palmares;160.0;160.0;0.0;77.0;25.0;0.0;160.0;3.0;1;0;
1395;FACULDADE DE CALDAS NOVAS;UNICALDAS;;;;;;923;SOCIEDADE DE ENSINO DE CALDAS NOVAS LTDA;2;4;3;GO;Caldas Novas;158.0;158.0;0.0;24.0;37.0;62.0;220.0;6.0;1;0;
2301;FACULDADE FIDELIS;FF;;;;;;1498;FUNDACAO EDUCACIONAL MENONITA;2;5;3;PR;Curitiba;158.0;158.0;0.0;65.0;6.0;62.0;220.0;3.0;1;0;
23096;FACULDADE SANTO ANTÔNIO - SJC;FSA;;;;;;17861;OLHAR EDUCACIONAL LTDA;2;4;3;SP;São José dos Campos;158.0;158.0;0.0;90.0;0.0;3.0;161.0;5.0;1;0;
1679;FACULDADE DE CAMPINA GRANDE DO SUL;FACSUL;;;;;;1104;SOCIEDADE DE ENSINO SUPERIOR DO LESTE DO PARANA LTDA - EPP;2;4;3;PR;Campina Grande do Sul;157.0;157.0;0.0;32.0;35.0;30.0;187.0;3.0;1;0;
1835;Faculdade de Colinas do Tocantins;;;;;;;16134;UNIESP S.A;2;4;3;TO;Colinas do Tocantins;157.0;157.0;0.0;78.0;47.0;5.0;162.0;3.0;1;0;
5052;FACULDADE DE EDUCAÇÃO TECNOLÓGICA DO ESTADO DO RIO DE JANEIRO - FAETERJ;FAETERJ TRÊS RIOS;;;;;;904;FUNDACAO DE APOIO A ESCOLA TECNICA DO EST.RIO DE JANEIRO;1;2;3;RJ;Três Rios;157.0;157.0;0.0;63.0;29.0;44.0;201.0;2.0;1;0;
1382;Faculdades EST;EST;;;;;;915;INSTITUICAO SINODAL DE ASSISTENCIA EDUCACAO E CULTURA;2;5;3;RS;São Leopoldo;156.0;60.0;96.0;80.0;34.0;44.0;200.0;5.0;1;1;
1623;FACULDADE DE CIÊNCIAS AGRÁRIAS DE ANDRADINA;FCAA;;;;;;82;FUNDACAO EDUCACIONAL DE ANDRADINA;2;5;3;SP;Andradina;155.0;155.0;0.0;37.0;33.0;7.0;162.0;1.0;1;0;
17460;FACULDADE Profissional;FAPRO;;;;;;14791;ESCOLA TECNICA PROFISSIONAL LTDA - ME;2;4;3;PR;Curitiba;155.0;0.0;155.0;0.0;19.0;137.0;292.0;1.0;0;1;
14622;FACULDADE UNIFTB;;;;;;;18347;CENTRO UNIVERSITARIO TOBIAS BARRETO - CEUFTB LTDA;2;4;3;SE;Tobias Barreto;154.0;95.0;59.0;0.0;0.0;6.0;160.0;19.0;1;3;
4059;FACULDADE DE SAÚDE, CIÊNCIAS E TECNOLOGIA - FACESB;FACESB;;;;;;17953;ERICA SMARGIASSI EDUCACAO SUPERIOR;2;4;3;SP;São Joaquim da Barra;154.0;154.0;0.0;63.0;28.0;17.0;171.0;3.0;1;0;
18631;FACULDADE DO VALE DO RIO ARINOS;AJES;;;;;;14953;ACADEMIA JUINENSE DE ENSINO SUPERIOR LTDA - ME;2;4;3;MT;Juara;154.0;154.0;0.0;32.0;32.0;1.0;155.0;4.0;1;0;
25175;Faculdade de Lucas do Rio Verde;UNIFAMA;;;;;;17217;UNIFAMA - UNIAO DAS FACULDADES DE MATO GROSSO LTDA;2;4;3;MT;Lucas do Rio Verde;154.0;154.0;0.0;76.0;0.0;35.0;189.0;4.0;1;0;
16864;Faculdade Cultura Inglesa;FCI;;;;;;15557;ASSOCIACAO CULTURA INGLESA - SAO PAULO;2;5;3;SP;São Paulo;153.0;90.0;63.0;86.0;12.0;7.0;160.0;3.0;1;1;
2323;FACULDADE DA AMAZÔNIA;FAMA;;;;;;1513;IESA INSTITUTO DE ENSINO SUPERIOR DA AMAZONIA S/C LTDA - ME;2;4;3;RO;Vilhena;153.0;153.0;0.0;0.0;0.0;0.0;153.0;4.0;1;0;
2629;AJES - FACULDADE DO VALE DO JURUENA;AJES;;;;;;1707;ASSOCIACAO JUINENSE DE ENSINO SUPERIOR DO VALE DO JURUENA-AJES;2;5;3;MT;Juína;153.0;153.0;0.0;61.0;26.0;20.0;173.0;7.0;1;0;
1411;FACULDADE DOIS DE JULHO;F2J;;;;;;18671;INSTITUTO BRASILEIRO DE EDUCACAO ORIENTAL LTDA;2;4;3;BA;Salvador;151.0;151.0;0.0;36.0;0.0;0.0;151.0;8.0;1;0;
2229;FACULDADE UNIS SÃO LOURENÇO;;;;;;;2124;FUNDACAO DE ENSINO E PESQUISA DO SUL DE MINAS;2;5;3;MG;São Lourenço;151.0;151.0;0.0;86.0;1.0;30.0;181.0;3.0;1;0;
17886;Faculdade de Educação Sul do Piauí;;;;;;;15882;ACADEMIA DE EDUCACAO SUL DO PIAUI LTDA;2;4;3;PI;São João do Piauí;151.0;151.0;0.0;57.0;10.0;17.0;168.0;2.0;1;0;
22644;FACULDADE DO CEFI;FACEFI;;;;;;16964;CEFI - CENTRO DE ESTUDOS DA FAMILIA E DO INDIVIDUO DE PORTO ALEGRE S/S LTDA - ME;2;4;3;RS;Porto Alegre;151.0;151.0;0.0;50.0;0.0;22.0;173.0;1.0;1;0;
1907;FACULDADE EDUCACIONAL DE COLOMBO;FAEC;;;;;;1275;INESUL INSTITUTO DE ENSINO SUPERIOR DE LONDRINA S/S LTDA;2;4;3;PR;Colombo;150.0;150.0;0.0;81.0;21.0;33.0;183.0;9.0;1;0;
22629;Centro de Estudos em Direito e Negócios;;;;;;;16400;CEDIN EDUCACIONAL LTDA - ME;2;4;3;MG;Belo Horizonte;150.0;150.0;0.0;29.0;0.0;21.0;171.0;1.0;1;0;
20340;FACULDADE PAULISTA DE CIÊNCIAS DA SAÚDE;FPCS;;;;;;15008;SPDM - ASSOCIACAO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;2;5;3;SP;São Paulo;149.0;114.0;35.0;142.0;7.0;62.0;211.0;6.0;1;1;
1221;Escola Superior de Agronomia de Paraguaçu Paulista;ESAPP;;;;;;229;FUNDACAO GAMMON DE ENSINO;2;5;3;SP;Paraguaçu Paulista;149.0;149.0;0.0;57.0;19.0;1.0;150.0;1.0;1;0;
3295;FACULDADE SENAC FLORIANÓPOLIS;SENAC FLORIANÓPOLIS;;;;;;2084;SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL - SENAC;2;5;3;SC;Florianópolis;149.0;149.0;0.0;43.0;67.0;11.0;160.0;4.0;1;0;
17691;FACULDADE DE TECNOLOGIA SENAI GASPAR RICARDO JUNIOR;;;;;;;796;SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL;2;5;3;SP;Sorocaba;149.0;149.0;0.0;76.0;63.0;40.0;189.0;3.0;1;0;
21592;FACULDADE AMAZONAS;;;;;;;16638;FACULDADE AMAZONAS LTDA;2;4;3;AM;Manacapuru;149.0;149.0;0.0;93.0;0.0;66.0;215.0;7.0;1;0;
22713;FACULDADE DO OESTE POTIGUAR;FAOP;;;;;;16986;CENTRO DE EDUCACAO SUPERIOR E TECNOLOGICO OESTE POTIGUAR LTDA - ME;2;4;3;RN;São Miguel;149.0;149.0;0.0;26.0;14.0;23.0;172.0;4.0;1;0;
4100;FACULDADE DE TECNOLOGIA SENAI ÍTALO BOLOGNA;FATECIB;;;;;;2476;SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL SENAI;2;5;3;GO;Goiânia;148.0;148.0;0.0;97.0;16.0;15.0;163.0;2.0;1;0;
2184;FACULDADE CNEC GRAVATAÍ;;;;;;;407;CAMPANHA NACIONAL DE ESCOLAS DA COMUNIDADE;2;5;3;RS;Gravataí;147.0;147.0;0.0;108.0;8.0;23.0;170.0;4.0;1;0;
2620;FACULDADE DE AMPÉRE;FAMPER;;;;;;1702;CAES - CENTRO AMPERENSE DE ENSINO SUPERIOR LTDA - EPP;2;4;3;PR;Ampére;146.0;146.0;0.0;4.0;24.0;127.0;273.0;6.0;1;0;
20106;FACULDADE STBNB;;;;;;;16337;SEMINARIO TEOLOGICO BATISTA DO NORTE DO BRASIL;2;5;3;PE;Recife;146.0;146.0;0.0;38.0;29.0;84.0;230.0;2.0;1;0;
21088;FACULDADE RODOLFO TEÓFILO;FRT;;;;;;16518;INSTITUTO DO CANCER DO CEARA;2;5;3;CE;Fortaleza;146.0;146.0;0.0;24.0;49.0;15.0;161.0;4.0;1;0;
25453;Faculdade Ésper;ÉSPER;;;;;;17887;PIOVESAN E ROCHA EMPREENDIMENTOS EDUCACIONAIS LTDA;2;4;3;GO;Goiânia;146.0;146.0;0.0;77.0;0.0;8.0;154.0;2.0;1;0;
19727;Faculdade Republicana;;;;;;;16322;FUNDACAO REPUBLICANA BRASILEIRA;2;5;3;DF;Brasília;145.0;134.0;11.0;147.0;0.0;26.0;171.0;3.0;1;1;
890;ESCOLA DE GOVERNO PROFESSOR PAULO NEVES DE CARVALHO;EG;;;;;;623;FUNDACAO JOAO PINHEIRO;1;2;3;MG;Belo Horizonte;145.0;145.0;0.0;44.0;29.0;0.0;145.0;1.0;1;0;
1155;FACULDADE SALESIANA DE SANTA TERESA;FSST;;;;;;270;MISSAO SALESIANA DE MATO GROSSO;2;5;3;MS;Corumbá;143.0;143.0;0.0;5.0;44.0;81.0;224.0;2.0;1;0;
4632;FACULDADE IDEAU DE CAXIAS DO SUL;IDEAU;;;;;;15902;INSTITUTO DE DESENVOLVIMENTO EDUCACIONAL DE CAXIAS DO SUL LTDA;2;4;3;RS;Caxias do Sul;143.0;143.0;0.0;32.0;39.0;17.0;160.0;8.0;1;0;
24996;Faculdade Life Unic Education;LI;;;;;;18454;NOVIC EDUCACIONAL S/A;2;4;3;SC;Joinville;143.0;143.0;0.0;132.0;0.0;0.0;143.0;4.0;1;0;
4820;FACULDADE DE TECNOLOGIA SENAI ANTÔNIO ADOLPHO LOBBE;;;;;;;796;SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL;2;5;3;SP;São Carlos;142.0;142.0;0.0;78.0;53.0;28.0;170.0;2.0;1;0;
22100;Faculdade de Direito 8 de Julho;;;;;;;16608;FACULDADE DE DIREITO 8 DE JULHO LTDA;2;4;3;SE;Aracaju;142.0;142.0;0.0;114.0;8.0;30.0;172.0;1.0;1;0;
23843;Faculdade ITEC;;;;;;;17294;FACULDADE JARDIM LTDA;2;4;3;PB;Patos;142.0;142.0;0.0;72.0;0.0;0.0;142.0;1.0;1;0;
2624;FACULDADE DO LITORAL PARANAENSE;FLP;;;;;;15680;INSTITUTO CAICARA DE PESQUISA E ENSINO SUPERIOR LTDA.;2;4;3;PR;Guaratuba;141.0;141.0;0.0;31.0;19.0;13.0;154.0;4.0;1;0;
17926;Faculdade de Ensino Superior Paschoal Dantas;;;;;;;15894;FACULDADE NOVA GERACAO LTDA.;2;4;3;SP;São Paulo;141.0;141.0;0.0;39.0;15.0;26.0;167.0;2.0;1;0;
21892;CENTRO DE ENSINO SUPERIOR DE PALMAS;CESUP;;;;;;3172;INSTITUTO TOCANTINENSE DE EDUCACAO SUPERIOR E PESQUISA LTDA - ME;2;4;3;TO;Palmas;141.0;141.0;0.0;118.0;45.0;9.0;150.0;4.0;1;0;
22741;FACULDADE MASTER DO PARÁ - FAMAP XINGUARA;FAMAP;;;;;;14728;SOCIEDADE DE ENSINO SUPERIOR MASTER S/S LTDA. - ME;2;4;3;PA;Xinguara;141.0;141.0;0.0;23.0;0.0;65.0;206.0;2.0;1;0;
23089;FACULDADE DE NOVA MUTUM;;;;;;;17058;IES - INSTITUICAO DE ENSINO SUPERIOR NOVA MUTUM LTDA;2;4;3;MT;Nova Mutum;141.0;141.0;0.0;28.0;0.0;59.0;200.0;3.0;1;0;
23025;Faculdade de Ensino Superior Brasileira - Faculdade FEBRAS;FEBRAS;;;;;;17056;INSTITUICAO SUPERIOR DE ENSINO, PESQUISA E EXTENSAO LTDA;2;4;3;ES;Vila Velha;141.0;0.0;141.0;27.0;0.0;0.0;141.0;2.0;0;1;
3488;Centro de Ensino Superior de Conselheiro Lafaiete;CES-CL;;;;;;77;FUNDACAO MUNICIPAL DE ENSINO SUPERIOR DE CONS LAFAIETE;2;5;3;MG;Conselheiro Lafaiete;140.0;140.0;0.0;27.0;35.0;271.0;411.0;3.0;1;0;
1606;FACULDADES INTEGRADAS DE CASSILÂNDIA;FIC;;;;;;1054;SOCIEDADE EDUCACIONAL VALE DO APORE LTDA;2;4;3;MS;Cassilândia;139.0;139.0;0.0;29.0;28.0;1.0;140.0;7.0;1;0;
1804;FACULDADE DE MAUÁ - FAMA;FAMA;;;;;;16134;UNIESP S.A;2;5;3;SP;Mauá;139.0;139.0;0.0;56.0;38.0;2.0;141.0;1.0;1;0;
22684;Faculdade Unicentral;;;;;;;16971;CENTRO DE EDUCACAO E TECNOLOGIA UNICENTRAL LTDA - ME;2;4;3;MT;Campo Verde;139.0;139.0;0.0;68.0;27.0;53.0;192.0;3.0;1;0;
1857;FACULDADE DEHONIANA;DEHONIANA;;;;;;15028;ASSOCIACAO DEHONIANA BRASIL MERIDIONAL;2;5;3;SP;Taubaté;138.0;138.0;0.0;51.0;40.0;16.0;154.0;2.0;1;0;
28985;Faculdade de Tecnologia de Registro;FATEC-REG;;;;;;33;CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA;1;2;3;SP;Registro;138.0;138.0;0.0;69.0;20.0;9.0;147.0;1.0;1;0;
1063;Faculdade Doctum de Vila Velha;DOCTUM;;;;;;218;INSTITUTO ENSINAR BRASIL;2;5;3;ES;Vila Velha;136.0;136.0;0.0;57.0;41.0;7.0;143.0;2.0;1;0;
21103;FIEP - FACULDADE INTERNACIONAL DE EVOLUÇÃO PROFISSIONAL;FIEP;;;;;;16502;CIEP- CENTRO INTERNACIONAL DE EVOLUCAO PROFISSIONAL E PESSOAL LTDA - ME;2;4;3;BA;Salvador;136.0;136.0;0.0;48.0;47.0;19.0;155.0;1.0;1;0;
26339;Faculdade J&F;FAC J&F;;;;;;18186;INSTITUTO J&F;2;5;3;SP;São Paulo;136.0;0.0;136.0;136.0;0.0;0.0;136.0;1.0;0;1;
25806;FACULDADE ANCLIVEPA DE NATAL;;;;;;;16879;UNI-A EDUCACAO LTDA;2;4;3;RN;Natal;134.0;134.0;0.0;151.0;0.0;17.0;151.0;1.0;1;0;
22441;FACULDADE Ensin.E;ENSIN.E;;;;;;17395;ENSIN.E EDUCACAO LTDA;2;4;3;MG;Juiz de Fora;134.0;92.0;42.0;83.0;17.0;19.0;153.0;4.0;1;1;
1096;FACULDADE DE PRESIDENTE EPITÁCIO - FAPE;FAPE;;;;;;16134;UNIESP S.A;2;4;3;SP;Presidente Epitácio;133.0;133.0;0.0;55.0;35.0;13.0;146.0;1.0;1;0;
2049;FACULDADE CATÓLICA DO MARANHÃO;FACMA;;;;;;1346;SOCIEDADE MARANHENSE DE CULTURA SUPERIOR;2;5;3;MA;São Luís;133.0;133.0;0.0;54.0;10.0;66.0;199.0;3.0;1;0;
19588;Faculdade de Educação Tecnológica do Estado do Rio de Janeiro;FAETERJ CAXIAS;;;;;;904;FUNDACAO DE APOIO A ESCOLA TECNICA DO EST.RIO DE JANEIRO;1;2;3;RJ;Duque de Caxias;133.0;133.0;0.0;57.0;9.0;33.0;166.0;1.0;1;0;
22171;FACULDADE REGIONAL DE MINAS GERAIS;FACMINAS;;;;;;16609;INSTITUTO DE EDUCACAO TECNOLOGICA LTDA - ME;2;4;3;MG;Bertópolis;133.0;133.0;0.0;14.0;4.0;39.0;172.0;3.0;1;0;
432;FACULDADE PARANAENSE;FACCAR;;;;;;301;ASSOCIACAO ROLANDENSE DE ENSINO E CULTURA;2;5;3;PR;Rolândia;132.0;132.0;0.0;77.0;9.0;8.0;140.0;2.0;1;0;
1867;FACULDADE SANTOS DUMONT;FSD;;;;;;686;FUNDACAO EDUCACIONAL SAO JOSE;2;5;3;MG;Santos Dumont;132.0;132.0;0.0;74.0;24.0;5.0;137.0;5.0;1;0;
2124;FACULDADE CALAFIORI;CALAFIORI;;;;;;1400;FACULDADE CALAFIORI LTDA;2;4;3;MG;São Sebastião do Paraíso;131.0;131.0;0.0;21.0;30.0;16.0;147.0;5.0;1;0;
18051;Faculdades de Ciências e Tecnologia do Nordeste LTDA;FACINE;;;;;;15938;FACULDADES DE CIENCIAS E TECNOLOGIA DO NORDESTE LTDA - EPP;2;4;3;CE;Fortaleza;130.0;130.0;0.0;4.0;49.0;7.0;137.0;5.0;1;0;
20700;FACULDADE DE DESENVOLVIMENTO DO NORTE;FADENORTE;;;;;;18114;FACULDADE DE DESENVOLVIMENTO DO NORTE - FADENORTE LTDA;2;4;3;MG;São Francisco;130.0;130.0;0.0;29.0;33.0;18.0;148.0;2.0;1;0;
22021;FACULDADE SÃO PAULO DE PRESIDENTE VENCESLAU;FASPREV;;;;;;16789;FACULDADE SAO PAULO LTDA - ME;2;4;3;SP;Presidente Venceslau;130.0;130.0;0.0;54.0;10.0;20.0;150.0;3.0;1;0;
23110;Faculdades FAMEP Unidade Teresina - P;FAMEP;;;;;;17089;SOCIEDADE EDUCACIONAL SANTA TERESA D'AVILA LTDA;2;4;3;PI;Teresina;130.0;130.0;0.0;31.0;0.0;2.0;132.0;1.0;1;0;
720;FACULDADE DE CIÊNCIAS HUMANAS E SOCIAIS APLICADAS DO CABO DE SANTO AGOSTINHO;FACHUCA;;;;;;483;AUTARQUIA EDUCACIONAL PARA O DESENV CULTURAL DO CABO;1;3;3;PE;Cabo de Santo Agostinho;129.0;129.0;0.0;63.0;4.0;45.0;174.0;4.0;1;0;
3431;FACULDADE DO SERIDÓ;FAS;;;;;;2176;SOCIEDADE SERIDOENSE DE EDUCACAO E CULTURA S/C. LTDA - EPP;2;4;3;RN;Currais Novos;129.0;129.0;0.0;82.0;18.0;38.0;167.0;3.0;1;0;
4108;INSTITUTO CATÓLICO DE ESTUDOS SUPERIORES DO PIAUÍ;ICESPI;;;;;;2580;ASSOCIACAO PIAUIENSE DE CULTURA SUPERIOR (SOCULTURAS);2;4;3;PI;Teresina;129.0;129.0;0.0;35.0;31.0;23.0;152.0;2.0;1;0;
19862;Faculdade de Tecnologia Jorge Caram Sabbag;FATEC Bebedouro;;;;;;33;CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA;1;2;3;SP;Bebedouro;129.0;129.0;0.0;53.0;31.0;37.0;166.0;1.0;1;0;
21950;FACULDADE TUCURUÍ;FATUC;;;;;;16727;FACULDADE UNIAO EDUCACIONAL NORTE DO PARA LTDA  - ME;2;4;3;PA;Tucuruí;129.0;129.0;0.0;28.0;36.0;39.0;168.0;1.0;1;0;
22086;Faculdade de Educação Social da Bahia;FAESB;;;;;;16811;ARQUE CONSULTORIA EDUCACIONAL LTDA  - ME;2;4;3;BA;Valença;129.0;129.0;0.0;42.0;9.0;11.0;140.0;3.0;1;0;
898;Centro Universitário Unisan;UNISAN;;;;;;628;ASSOCIACAO DE EDUCACAO SANTA RITA DE CASSIA;2;5;2;SP;São Paulo;128.0;128.0;0.0;1.0;23.0;296.0;424.0;15.0;1;0;
4780;FACULDADE DE CIÊNCIAS DA SAÚDE DE UNAÍ;FACISA;;;;;;18546;ERA EDUCACIONAL LTDA;2;4;3;MG;Unaí;128.0;128.0;0.0;134.0;106.0;171.0;299.0;5.0;1;0;
1239;FACULDADE PADRÃO;PADRAO;;;;;;828;CENTRO DE EDUCACAO E CULTURA DE GOIANIA EIRELI;2;4;3;GO;Goiânia;127.0;127.0;0.0;27.0;18.0;1.0;128.0;7.0;1;0;
2688;FACULDADE INESP - INSTITUTO NACIONAL DE ENSINO E PESQUISA;INESP;;;;;;16396;IADEB-MODULO DE EDUCACAO AVANCADA LTDA;2;4;3;SP;Jacareí;126.0;117.0;9.0;48.0;36.0;41.0;167.0;6.0;1;1;
1725;FACULDADE XV DE AGOSTO;FAQ;;;;;;1141;FACULDADES XV DE AGOSTO LTDA - EPP;2;4;3;SP;Socorro;126.0;126.0;0.0;85.0;15.0;78.0;204.0;6.0;1;0;
22946;FACULDADE DE CIÊNCIAS JURÍDICAS DE SANTA MARIA;UNISM;;;;;;17018;UNISM - INSTITUTO DE EDUCACAO SANTA MARIA LTDA;2;4;3;RS;Santa Maria;126.0;126.0;0.0;28.0;0.0;45.0;171.0;1.0;1;0;
25774;FACULDADE ANCLIVEPA BRASÍLIA;;;;;;;16879;UNI-A EDUCACAO LTDA;2;4;3;DF;Brasília;126.0;126.0;0.0;53.0;0.0;31.0;157.0;1.0;1;0;
25425;FACULDADE TELOS DE CAMPINAS;FATELOS;;;;;;17874;TELOS EDUCACIONAL LTDA;2;4;3;SP;Campinas;126.0;20.0;106.0;84.0;0.0;8.0;134.0;2.0;1;1;
1638;FACULDADE DO AMAZONAS;IAES;;;;;;2938;INSTITUTO AMAZONIA DE ENSINO SUPERIOR LTDA - EPP;2;4;3;AM;Manaus;125.0;125.0;0.0;43.0;30.0;2.0;127.0;1.0;1;0;
3146;FACULDADE DE ODONTOLOGIA DO RECIFE;FOR;;;;;;2009;FUNDACAO ODONTOLOGICA PRESIDENTE CASTELLO BRANCO;2;5;3;PE;Recife;125.0;125.0;0.0;39.0;29.0;2.0;127.0;1.0;1;0;
18066;Faculdade de Ciências e Tecnologia Paschoal Dantas;;;;;;;15940;FACULDADE UNIAO BRASILEIRA LTDA.;2;4;3;SP;São Paulo;125.0;125.0;0.0;61.0;14.0;18.0;143.0;1.0;1;0;
15508;Centro de Ensino Unificado do Piauí;CEUPI;;;;;;2559;CEUMA-ASSOCIACAO DE ENSINO SUPERIOR;2;5;3;PI;Teresina;124.0;124.0;0.0;26.0;103.0;12.0;136.0;9.0;1;0;
19587;FACULDADES JOÃO PAULO II - PELOTAS;FJP -PELOTAS;;;;;;12120;ASSOCIACAO EDUCACIONAL JOAO PAULO II;2;4;3;RS;Pelotas;124.0;124.0;0.0;85.0;19.0;13.0;137.0;1.0;1;0;
1569;FACULDADES INTEGRADAS DE ARARAQUARA;FIAR;;;;;;87;ASSOCIACAO ESCOLA DE AGRIMENSURA DE ARARAQUARA;2;5;3;SP;Araraquara;123.0;123.0;0.0;11.0;20.0;43.0;166.0;6.0;1;0;
2035;FACULDADE FATIFAJAR JAGUARIAÍVA;FAJAR;;;;;;1338;ULT UNIAO LATINO AMERICANA DE TECNOLOGIA SS LTDA - EPP;2;4;3;PR;Jaguariaíva;123.0;123.0;0.0;50.0;61.0;71.0;194.0;3.0;1;0;
13666;FACULDADE DE DIREITO DE CONTAGEM;FDCON;;;;;;12619;INSTITUTO DE ENSINO SUPERIOR DE CONTAGEM LTDA - ME;2;4;3;MG;Contagem;123.0;123.0;0.0;15.0;81.0;0.0;123.0;1.0;1;0;
